Date,High,Low,Open,Close,Volume,Adj Close
2007-10-17,6.179999828338623,6.042142868041992,6.167500019073486,6.169642925262451,1127613200,5.331429958343506
2007-10-18,6.221071243286133,6.108928680419922,6.125,6.1964287757873535,823676000,5.354576110839844
2007-10-19,6.236785888671875,6.0714287757873535,6.2228569984436035,6.086428642272949,1291780000,5.259519577026367
2007-10-22,6.246428489685059,6.070000171661377,6.08392858505249,6.227142810821533,1649499600,5.381118297576904
2007-10-23,6.735714435577393,6.5271430015563965,6.734285831451416,6.648571491241455,1795164000,5.745290279388428
2007-10-24,6.686071395874023,6.401428699493408,6.63607120513916,6.64035701751709,1288481600,5.738193511962891
2007-10-25,6.639285564422607,6.487857341766357,6.602499961853027,6.527857303619385,973602000,5.6409783363342285
2007-10-26,6.620357036590576,6.531428337097168,6.617499828338623,6.596428394317627,706876800,5.700231552124023
2007-10-29,6.663928508758545,6.596428394317627,6.623214244842529,6.610357284545898,540554000,5.712269306182861
2007-10-30,6.763214111328125,6.597499847412109,6.649285793304443,6.6785712242126465,939414000,5.771215915679932
2007-10-31,6.789999961853027,6.6053571701049805,6.701071262359619,6.783928394317627,833310800,5.862258434295654
2007-11-01,6.789285659790039,6.4285712242126465,6.735714435577393,6.694285869598389,805036400,5.78479528427124
2007-11-02,6.765714168548584,6.553214073181152,6.757500171661377,6.7096428871154785,1002114400,5.798064708709717
2007-11-05,6.748571395874023,6.579999923706055,6.617499828338623,6.649285793304443,804176800,5.745908737182617
2007-11-06,6.857142925262451,6.616785526275635,6.680356979370117,6.849642753601074,954727200,5.919044494628906
2007-11-07,6.8814287185668945,6.647500038146973,6.807499885559082,6.653571605682373,994327600,5.749611854553223
2007-11-08,6.675000190734863,5.991785526275635,6.666785717010498,6.266785621643066,1890378000,5.415375232696533
2007-11-09,6.25428581237793,5.900357246398926,6.112500190734863,5.906071662902832,1526380800,5.103667736053467
2007-11-12,5.989285945892334,5.379642963409424,5.902857303619385,5.491428375244141,1769065200,4.745357513427734
2007-11-13,6.106428623199463,5.491428375244141,5.744642734527588,6.070000171661377,1739446800,5.245324611663818
2007-11-14,6.341785907745361,5.8478569984436035,6.327142715454102,5.932499885559082,1449168000,5.126505374908447
2007-11-15,6.056785583496094,5.724999904632568,5.942500114440918,5.867856979370117,1487410400,5.070645332336426
2007-11-16,5.965000152587891,5.690357208251953,5.903571605682373,5.942500114440918,1383494000,5.135148048400879
2007-11-19,6.007143020629883,5.789285659790039,5.932142734527588,5.8553571701049805,1154428800,5.059843063354492
2007-11-20,6.13535737991333,5.840357303619385,5.916785717010498,6.030357360839844,1543642800,5.211068630218506
2007-11-21,6.155357360839844,5.8810715675354,5.922857284545898,6.016428470611572,1217809600,5.199030876159668
2007-11-23,6.1446428298950195,6.0625,6.142857074737549,6.126428604125977,465757600,5.294086456298828
2007-11-26,6.331071376800537,6.155357360839844,6.199642658233643,6.162142753601074,1305754800,5.324948787689209
2007-11-27,6.278214454650879,6.071785926818848,6.257857322692871,6.243214130401611,1317030400,5.395005226135254
2007-11-28,6.449999809265137,6.262499809265137,6.315000057220459,6.436428546905518,1150912000,5.56196928024292
2007-11-29,6.613214492797852,6.398214340209961,6.408214092254639,6.581785678863525,1050926800,5.687577247619629
2007-11-30,6.703571319580078,6.4178571701049805,6.690714359283447,6.507857322692871,1187802000,5.623693943023682
2007-12-03,6.576428413391113,6.346428394317627,6.494999885559082,6.387856960296631,961469600,5.5199971199035645
2007-12-04,6.460714340209961,6.321071624755859,6.326785564422607,6.421785831451416,773799600,5.549317359924316
2007-12-05,6.642857074737549,6.514642715454102,6.531785488128662,6.625,892402000,5.7249226570129395
2007-12-06,6.789285659790039,6.6471428871154785,6.6496429443359375,6.783928394317627,899810800,5.862258434295654
2007-12-07,6.963928699493408,6.715714454650879,6.804999828338623,6.939285755157471,1066066400,5.996509552001953
2007-12-10,6.987857341766357,6.881785869598389,6.913928508758545,6.936071395874023,722377600,5.99373197555542
2007-12-11,7.0296430587768555,6.692500114440918,6.955357074737549,6.733571529388428,1110925200,5.818742275238037
2007-12-12,6.945714473724365,6.634285926818848,6.908571243286133,6.8164286613464355,1225660800,5.89034366607666
2007-12-13,6.861428737640381,6.707857131958008,6.792500019073486,6.851071357727051,864617600,5.920278549194336
2007-12-14,6.900000095367432,6.769285678863525,6.798928737640381,6.799643039703369,674312800,5.875837802886963
2007-12-17,6.880357265472412,6.534999847412109,6.811428546905518,6.585714340209961,1024693600,5.690973281860352
2007-12-18,6.690357208251953,6.378571510314941,6.661428451538086,6.534999847412109,1222603200,5.647150993347168
2007-12-19,6.594285488128662,6.460714340209961,6.534999847412109,6.539999961853027,827478400,5.651469707489014
2007-12-20,6.708214282989502,6.547500133514404,6.622499942779541,6.686071395874023,774057200,5.7776970863342285
2007-12-21,6.925357341766357,6.781785488128662,6.789999961853027,6.925357341766357,993960800,5.984472274780273
2007-12-24,7.1189284324646,6.956785678863525,6.965357303619385,7.099999904632568,480202800,6.1353864669799805
2007-12-26,7.17714262008667,7.029285907745361,7.107500076293945,7.1053571701049805,703732400,6.140017032623291
2007-12-27,7.248571395874023,7.064285755157471,7.1053571701049805,7.091785907745361,795527600,6.12829065322876
2007-12-28,7.19857120513916,7.031428337097168,7.163928508758545,7.136785507202148,699647200,6.167177677154541
2007-12-31,7.160714149475098,7.0625,7.125,7.074285507202148,539333200,6.1131672859191895
2008-01-02,7.1521430015563965,6.876785755157471,7.116785526275635,6.958571434020996,1079178800,6.013175010681152
2008-01-03,7.049643039703369,6.881785869598389,6.978928565979004,6.961785793304443,842066400,6.015953063964844
2008-01-04,6.892857074737549,6.388928413391113,6.837500095367432,6.430356979370117,1455832000,5.556723117828369
2008-01-07,6.557142734527588,6.0796427726745605,6.473214149475098,6.344285488128662,2072193200,5.4823455810546875
2008-01-08,6.516428470611572,6.099999904632568,6.4335713386535645,6.1160712242126465,1523816000,5.285136699676514
2008-01-09,6.410714149475098,6.010714054107666,6.117856979370117,6.407142639160156,1813882000,5.536662578582764
2008-01-10,6.464285850524902,6.264642715454102,6.3421430587768555,6.3578572273254395,1482975200,5.494073867797852
2008-01-11,6.351785659790039,6.0714287757873535,6.285714149475098,6.167500019073486,1232285600,5.329577922821045
2008-01-14,6.4078569412231445,6.2560715675354,6.340000152587891,6.385000228881836,1100450400,5.5175275802612305
2008-01-15,6.40071439743042,5.880714416503906,6.347142696380615,6.037142753601074,2343278000,5.2169318199157715
2008-01-16,6.036071300506592,5.596428394317627,5.901071548461914,5.701428413391113,2213845200,4.926827430725098
2008-01-17,5.905714511871338,5.6578569412231445,5.768214225769043,5.7460713386535645,1757859600,4.965404987335205
2008-01-18,5.919642925262451,5.700356960296631,5.775357246398926,5.762856960296631,1724343600,4.9799113273620605
2008-01-22,5.713571548461914,5.214285850524902,5.2878570556640625,5.5585713386535645,2434754000,4.803378105163574
2008-01-23,5.0,4.505000114440918,4.86392879486084,4.966785907745361,3372969600,4.291995048522949
2008-01-24,5.025000095367432,4.7146430015563965,4.999642848968506,4.842857360839844,2005866800,4.184902667999268
2008-01-25,4.96750020980835,4.6289286613464355,4.963928699493408,4.643214225769043,1554739200,4.012383460998535
2008-01-28,4.757143020629883,4.516071319580078,4.577142715454102,4.643214225769043,1474844000,4.012383460998535
2008-01-29,4.742499828338623,4.608928680419922,4.683928489685059,4.69785737991333,1099982800,4.059603691101074
2008-01-30,4.837500095367432,4.642857074737549,4.69178581237793,4.720714092254639,1243051600,4.079355239868164
2008-01-31,4.880357265472412,4.621428489685059,4.623214244842529,4.834285736083984,1345674400,4.177495956420898
2008-02-01,4.878214359283447,4.720714092254639,4.865714073181152,4.776785850524902,1010744000,4.127808570861816
2008-02-04,4.85357141494751,4.6935715675354,4.793214321136475,4.701785564422607,899234000,4.0629963874816895
2008-02-05,4.785714149475098,4.60357141494751,4.658214092254639,4.619999885559082,1141042000,3.992323160171509
2008-02-06,4.711428642272949,4.348928451538086,4.672500133514404,4.357142925262451,1573272400,3.7651779651641846
2008-02-07,4.456428527832031,4.188214302062988,4.284642696380615,4.329999923706055,2083331600,3.741722345352173
2008-02-08,4.489285945892334,4.342857360839844,4.360000133514404,4.481428623199463,1355972800,3.872577667236328
2008-02-11,4.6421427726745605,4.5428571701049805,4.571785926818848,4.623214244842529,1201432400,3.995100736618042
2008-02-12,4.6785712242126465,4.414999961853027,4.6678571701049805,4.459285736083984,1225980000,3.8534433841705322
2008-02-13,4.635000228881836,4.486785888671875,4.524285793304443,4.621428489685059,968534000,3.993555784225464
2008-02-14,4.671428680419922,4.536071300506592,4.621428489685059,4.55214262008667,954097200,3.9336845874786377
2008-02-15,4.538571357727051,4.430714130401611,4.509643077850342,4.451071262359619,901300400,3.8463451862335205
2008-02-19,4.526785850524902,4.3371429443359375,4.499642848968506,4.363571643829346,1005046000,3.770732879638672
2008-02-20,4.449999809265137,4.345714092254639,4.364285945892334,4.42214298248291,967439200,3.821348190307617
2008-02-21,4.516785621643066,4.3164286613464355,4.501785755157471,4.340714454650879,938114800,3.7509806156158447
2008-02-22,4.375357151031494,4.138214111328125,4.374285697937012,4.266428470611572,1529878000,3.68678879737854
2008-02-25,4.291785717010498,4.166428565979004,4.235357284545898,4.276428699493408,1256774400,3.695429801940918
2008-02-26,4.324642658233643,4.122857093811035,4.201428413391113,4.255357265472412,1504888000,3.6772210597991943
2008-02-27,4.3946428298950195,4.21750020980835,4.222499847412109,4.391428470611572,1475138000,3.7948062419891357
2008-02-28,4.721428394317627,4.491785526275635,4.5428571701049805,4.639642715454102,1618254400,4.009297847747803
2008-02-29,4.650357246398926,4.4571428298950195,4.617499828338623,4.465000152587891,1255480800,3.858381509780884
2008-03-03,4.499285697937012,4.214285850524902,4.444285869598389,4.347499847412109,1593043200,3.756845474243164
2008-03-04,4.460000038146973,4.300000190734863,4.356785774230957,4.450714111328125,1785383600,3.8460350036621094
2008-03-05,4.469285488128662,4.3660712242126465,4.413571357727051,4.446071624755859,1221836000,3.842024564743042
2008-03-06,4.5535712242126465,4.314642906188965,4.450356960296631,4.3189287185668945,1473698800,3.7321557998657227
2008-03-07,4.3921427726745605,4.251785755157471,4.300357341766357,4.3660712242126465,1230462800,3.772892475128174
2008-03-10,4.409285545349121,4.263214111328125,4.356428623199463,4.2746429443359375,999588800,3.6938869953155518
2008-03-11,4.552856922149658,4.357142925262451,4.432142734527588,4.548214435577393,1163943200,3.9302899837493896
2008-03-12,4.595714092254639,4.4703569412231445,4.537142753601074,4.501071453094482,1059629200,3.8895504474639893
2008-03-13,4.625,4.392857074737549,4.432142734527588,4.569285869598389,1262102800,3.948497772216797
2008-03-14,4.653571605682373,4.435714244842529,4.638571262359619,4.521785736083984,1156640800,3.9074525833129883
2008-03-17,4.59250020980835,4.376785755157471,4.376785755157471,4.526071548461914,1072598800,3.9111573696136475
2008-03-18,4.75,4.5953569412231445,4.613571643829346,4.7435712814331055,1205120000,4.0991058349609375
2008-03-19,4.796071529388428,4.6310715675354,4.75428581237793,4.6310715675354,1010536800,4.001889705657959
2008-03-20,4.76035737991333,4.613571643829346,4.682857036590576,4.759643077850342,908787600,4.112994194030762
2008-03-24,5.030357360839844,4.772857189178467,4.786071300506592,4.983214378356934,1066920400,4.306192398071289
2008-03-25,5.110714435577393,4.9046430587768555,4.998571395874023,5.034999847412109,1052391200,4.350941181182861
2008-03-26,5.204999923706055,5.022857189178467,5.031071662902832,5.180714130401611,1182084400,4.476858139038086
2008-03-27,5.189642906188965,4.999642848968506,5.176785945892334,5.0089287757873535,999829600,4.328411102294922
2008-03-28,5.16607141494751,5.057142734527588,5.064285755157471,5.107500076293945,714610400,4.4135894775390625
2008-03-31,5.203928470611572,5.090000152587891,5.116785526275635,5.125,768065200,4.428712844848633
2008-04-01,5.34499979019165,5.1289286613464355,5.224999904632568,5.340357303619385,1032567200,4.61481237411499
2008-04-02,5.400000095367432,5.20892858505249,5.313571453094482,5.267499923706055,1044968400,4.551852703094482
2008-04-03,5.486785888671875,5.25,5.252142906188965,5.414642810821533,1051568000,4.679004669189453
2008-04-04,5.525357246398926,5.3839287757873535,5.435357093811035,5.4671430587768555,854417200,4.724372386932373
2008-04-07,5.703214168548584,5.539642810821533,5.576071262359619,5.567500114440918,1158326400,4.811095714569092
2008-04-08,5.587500095367432,5.440000057220459,5.483928680419922,5.458571434020996,1014294400,4.7169671058654785
2008-04-09,5.4960713386535645,5.373571395874023,5.4753570556640625,5.408571243286133,873398400,4.6737589836120605
2008-04-10,5.550714492797852,5.378571510314941,5.397500038146973,5.5196428298950195,955763200,4.769740581512451
2008-04-11,5.474999904632568,5.22857141494751,5.454285621643066,5.255000114440918,1210076000,4.541051864624023
2008-04-14,5.330357074737549,5.162142753601074,5.241785526275635,5.277857303619385,845087600,4.560803413391113
2008-04-15,5.347142696380615,5.204285621643066,5.335714340209961,5.299285888671875,698037200,4.579319477081299
2008-04-16,5.503571510314941,5.37928581237793,5.418571472167969,5.489285945892334,795774000,4.743505954742432
2008-04-17,5.5714287757873535,5.476785659790039,5.5060715675354,5.517499923706055,704267200,4.767889022827148
2008-04-18,5.795000076293945,5.656428337097168,5.682857036590576,5.751428604125977,1026765600,4.970033645629883
2008-04-21,6.017857074737549,5.7771430015563965,5.793214321136475,6.005714416503906,1039152800,5.189774990081787
2008-04-22,6.0,5.646071434020996,5.97857141494751,5.721428394317627,1439572400,4.944110870361328
2008-04-23,5.887142658233643,5.752857208251953,5.858928680419922,5.817500114440918,1504190800,5.027129650115967
2008-04-24,6.070714473724365,5.685357093811035,5.90500020980835,6.033571243286133,1696066400,5.213845252990723
2008-04-25,6.110714435577393,5.9435715675354,6.096428394317627,6.061785697937012,992474000,5.23822546005249
2008-04-28,6.205357074737549,6.0403571128845215,6.0625,6.151428699493408,787214400,5.315690994262695
2008-04-29,6.273571491241455,6.080357074737549,6.111071586608887,6.251785755157471,923476400,5.402412414550781
2008-04-30,6.4285712242126465,6.175714492797852,6.292500019073486,6.212500095367432,1139524400,5.368464946746826
2008-05-01,6.4285712242126465,6.244999885559082,6.248571395874023,6.4285712242126465,903576800,5.555179595947266
2008-05-02,6.497142791748047,6.376785755157471,6.435357093811035,6.4621429443359375,1006082000,5.584191799163818
2008-05-05,6.618214130401611,6.466071605682373,6.497142791748047,6.597499847412109,854557200,5.7011590003967285
2008-05-06,6.682857036590576,6.5064287185668945,6.59499979019165,6.666428565979004,918870400,5.760721683502197
2008-05-07,6.721428394317627,6.44785737991333,6.6446428298950195,6.521071434020996,1157133600,5.635113716125488
2008-05-08,6.660714149475098,6.538214206695557,6.563214302062988,6.609285831451416,899085600,5.7113447189331055
2008-05-09,6.580357074737549,6.477499961853027,6.541428565979004,6.551785945892334,673072400,5.661654949188232
2008-05-12,6.745357036590576,6.530357360839844,6.61464262008667,6.71999979019165,818563200,5.807016372680664
2008-05-13,6.837500095367432,6.709285736083984,6.736071586608887,6.784285545349121,823236400,5.862566947937012
2008-05-14,6.865714073181152,6.627500057220459,6.8296427726745605,6.6521430015563965,916823600,5.748376369476318
2008-05-15,6.782142639160156,6.578571319580078,6.671785831451416,6.776071548461914,873208000,5.855469226837158
2008-05-16,6.796428680419922,6.6785712242126465,6.789642810821533,6.700714111328125,765769200,5.790350437164307
2008-05-19,6.73892879486084,6.474999904632568,6.709285736083984,6.557142734527588,945820400,5.666284084320068
2008-05-20,6.648571491241455,6.432857036590576,6.4935712814331055,6.639285564422607,969850000,5.737267017364502
2008-05-21,6.712500095367432,6.294642925262451,6.6310715675354,6.36392879486084,1157657200,5.499320030212402
2008-05-22,6.476071357727051,6.142857074737549,6.4021430015563965,6.323214054107666,1206735600,5.464137554168701
2008-05-23,6.499642848968506,6.349999904632568,6.456071376800537,6.4703569412231445,906917200,5.591289043426514
2008-05-27,6.658214092254639,6.494285583496094,6.526785850524902,6.658214092254639,789905200,5.75362491607666
2008-05-28,6.712500095367432,6.561428546905518,6.693214416503906,6.678928375244141,743979600,5.771524906158447
2008-05-29,6.721428394317627,6.625,6.670000076293945,6.667500019073486,647186400,5.761648178100586
2008-05-30,6.769285678863525,6.692142963409424,6.694643020629883,6.7410712242126465,610184400,5.825222969055176
2008-06-02,6.773214340209961,6.590357303619385,6.735714435577393,6.64642858505249,679840000,5.743439197540283
2008-06-03,6.721428394317627,6.512142658233643,6.673571586608887,6.620357036590576,750520400,5.72091007232666
2008-06-04,6.681785583496094,6.543928623199463,6.572143077850342,6.61392879486084,726983600,5.715355396270752
2008-06-05,6.78000020980835,6.632143020629883,6.65500020980835,6.76535701751709,755445600,5.8462114334106445
2008-06-06,6.783928394317627,6.626785755157471,6.714285850524902,6.630000114440918,966422800,5.729243278503418
2008-06-09,6.605000019073486,6.276785850524902,6.599642753601074,6.486071586608887,1888392800,5.604867935180664
2008-06-10,6.670714378356934,6.393571376800537,6.446785926818848,6.630000114440918,1140941200,5.729243278503418
2008-06-11,6.642857074737549,6.413928508758545,6.583571434020996,6.457499980926514,961550800,5.580179214477539
2008-06-12,6.52142858505249,6.114285945892334,6.481785774230957,6.187857151031494,1308333600,5.347170352935791
2008-06-13,6.21999979019165,5.903928756713867,6.130000114440918,6.156071662902832,1345957200,5.319702625274658
2008-06-16,6.35357141494751,6.038214206695557,6.117856979370117,6.315714359283447,1051730400,5.457655906677246
2008-06-17,6.499642848968506,6.336071491241455,6.360714435577393,6.479642868041992,899656800,5.599313259124756
2008-06-18,6.507143020629883,6.33392858505249,6.468571662902832,6.3839287757873535,811468000,5.516603469848633
2008-06-19,6.512142658233643,6.314285755157471,6.376785755157471,6.460714340209961,791949200,5.5829572677612305
2008-06-20,6.464285850524902,6.25,6.405357360839844,6.259643077850342,888367200,5.409203052520752
2008-06-23,6.281428337097168,6.127142906188965,6.240714073181152,6.184285640716553,645780800,5.344083786010742
2008-06-24,6.277857303619385,6.129642963409424,6.156071662902832,6.1875,621947200,5.346860885620117
2008-06-25,6.386785507202148,6.210000038146973,6.236071586608887,6.335357189178467,644450800,5.474631309509277
2008-06-26,6.244285583496094,6.000357151031494,6.216785907745361,6.009285926818848,869610000,5.192859172821045
2008-06-27,6.091785907745361,5.862500190734863,5.946785926818848,6.074642658233643,1042249600,5.2493367195129395
2008-06-30,6.142857074737549,5.950714111328125,6.078214168548584,5.980000019073486,684196800,5.167552947998047
2008-07-01,6.239999771118164,5.857142925262451,5.865356922149658,6.238571643829346,1111280800,5.390992641448975
2008-07-02,6.337500095367432,6.0064287185668945,6.257143020629883,6.0064287185668945,837519200,5.190389156341553
2008-07-03,6.148928642272949,5.919642925262451,6.056785583496094,6.075714111328125,523362000,5.250262260437012
2008-07-07,6.326071262359619,6.139285564422607,6.184285640716553,6.255714416503906,820391600,5.4058074951171875
2008-07-08,6.4178571701049805,6.169285774230957,6.264285564422607,6.412499904632568,888350400,5.541292667388916
2008-07-09,6.461071491241455,6.219285488128662,6.435714244842529,6.223214149475098,895776000,5.377723217010498
2008-07-10,6.333571434020996,6.120357036590576,6.247142791748047,6.30821418762207,840688800,5.451176166534424
2008-07-11,6.325356960296631,6.107142925262451,6.266785621643066,6.163571357727051,930011600,5.326182842254639
2008-07-14,6.403571605682373,6.1814284324646,6.401428699493408,6.210000038146973,886054400,5.366304397583008
2008-07-15,6.204999923706055,5.942500114440918,6.159999847412109,6.0585713386535645,1040043200,5.235447883605957
2008-07-16,6.176071643829346,6.02142858505249,6.078571319580078,6.171785831451416,747790400,5.333282947540283
2008-07-17,6.249285697937012,6.1210713386535645,6.217857360839844,6.13607120513916,757526000,5.302419185638428
2008-07-18,6.058928489685059,5.892857074737549,6.018571376800537,5.898214340209961,868414400,5.096879005432129
2008-07-21,5.982142925262451,5.75428581237793,5.960714340209961,5.938928604125977,1360469600,5.1320624351501465
2008-07-22,5.812857151031494,5.233214378356934,5.3214287757873535,5.786428451538086,1879592400,5.000279426574707
2008-07-23,6.013214111328125,5.769999980926514,5.892499923706055,5.937857151031494,1061768400,5.131136417388916
2008-07-24,5.9021430015563965,5.658928394317627,5.8685712814331055,5.679642677307129,839619200,4.9080023765563965
2008-07-25,5.8214287757873535,5.66607141494751,5.72857141494751,5.789999961853027,633637200,5.003365993499756
2008-07-28,5.802499771118164,5.500714302062988,5.797857284545898,5.514285564422607,780712800,4.765110015869141
2008-07-29,5.694643020629883,5.487500190734863,5.550357341766357,5.610000133514404,684070800,4.84782075881958
2008-07-30,5.731785774230957,5.574285507202148,5.635000228881836,5.710000038146973,725183200,4.9342360496521
2008-07-31,5.7928571701049805,5.606428623199463,5.626428604125977,5.676785945892334,637498400,4.905532360076904
2008-08-01,5.713928699493408,5.5625,5.710714340209961,5.59499979019165,544639200,4.834857940673828
2008-08-04,5.639285564422607,5.461071491241455,5.592857360839844,5.472499847412109,592527600,4.729000568389893
2008-08-05,5.742856979370117,5.529285907745361,5.550714492797852,5.737143039703369,688371600,4.95768928527832
2008-08-06,5.97857141494751,5.642857074737549,5.71321439743042,5.86392879486084,791408800,5.067251682281494
2008-08-07,5.933928489685059,5.767857074737549,5.811071395874023,5.841785907745361,672372400,5.048117160797119
2008-08-08,6.058928489685059,5.848214149475098,5.852142810821533,6.055356979370117,713997200,5.232670307159424
2008-08-11,6.3035712242126465,6.059642791748047,6.073928356170654,6.19857120513916,891304400,5.356427192687988
2008-08-12,6.403214454650879,6.196785926818848,6.197143077850342,6.311785697937012,836278800,5.45426082611084
2008-08-13,6.4285712242126465,6.282142639160156,6.356428623199463,6.403571605682373,842346400,5.533576011657715
2008-08-14,6.444643020629883,6.351428508758545,6.3689284324646,6.404285907745361,711300800,5.5341949462890625
2008-08-15,6.419642925262451,6.251785755157471,6.394285678863525,6.276428699493408,708251600,5.423707962036133
2008-08-18,6.3503570556640625,6.207857131958008,6.270357131958008,6.263928413391113,552014400,5.412906169891357
2008-08-19,6.323928356170654,6.13607120513916,6.233571529388428,6.197500228881836,616204400,5.355503082275391
2008-08-20,6.319285869598389,6.200356960296631,6.241785526275635,6.28000020980835,506951200,5.42679500579834
2008-08-21,6.266071319580078,6.138928413391113,6.231071472167969,6.224642753601074,539744800,5.3789567947387695
2008-08-22,6.339285850524902,6.270357131958008,6.279285907745361,6.313928604125977,439611200,5.456112861633301
2008-08-25,6.293928623199463,6.130714416503906,6.29107141494751,6.162499904632568,484425200,5.325257301330566
2008-08-26,6.24571418762207,6.164642810821533,6.170000076293945,6.201428413391113,445550000,5.3588972091674805
2008-08-27,6.2771430015563965,6.1496429443359375,6.189642906188965,6.238214492797852,477780800,5.390685558319092
2008-08-28,6.294642925262451,6.169642925262451,6.260000228881836,6.204999923706055,431384800,5.361985683441162
2008-08-29,6.1964287757873535,6.037142753601074,6.17714262008667,6.054642677307129,599289600,5.232052803039551
2008-09-02,6.1964287757873535,5.892857074737549,6.157142639160156,5.935357093811035,780763200,5.128974437713623
2008-09-03,6.024285793304443,5.857142925262451,5.958571434020996,5.962857246398926,734834800,5.152737617492676
2008-09-04,5.996785640716553,5.743214130401611,5.923571586608887,5.757857322692871,743386000,4.975589752197266
2008-09-05,5.800000190734863,5.630357265472412,5.663928508758545,5.720714092254639,786884000,4.943492889404297
2008-09-08,5.888928413391113,5.409285545349121,5.877500057220459,5.639999866485596,1045979200,4.873744964599609
2008-09-09,5.712857246398926,5.349642753601074,5.602142810821533,5.417142868041992,1245025600,4.681166648864746
2008-09-10,5.5353569984436035,5.314285755157471,5.440000057220459,5.414642810821533,973142800,4.679004669189453
2008-09-11,5.463928699493408,5.214285850524902,5.292142868041992,5.451785564422607,971135200,4.711101531982422
2008-09-12,5.389642715454102,5.232142925262451,5.389642715454102,5.319285869598389,793027200,4.596602916717529
2008-09-15,5.2746429443359375,5.012856960296631,5.072500228881836,5.012856960296631,920634400,4.331806659698486
2008-09-16,5.089285850524902,4.719642639160156,4.780714511871338,4.99571418762207,1199836400,4.31699275970459
2008-09-17,4.946785926818848,4.565357208251953,4.946071624755859,4.565357208251953,1200455200,3.9451050758361816
2008-09-18,4.836785793304443,4.309999942779541,4.663214206695557,4.788928508758545,1676253600,4.138299942016602
2008-09-19,5.150000095367432,4.868214130401611,5.092857360839844,5.03249979019165,1430875600,4.348780632019043
2008-09-22,5.0089287757873535,4.666428565979004,4.997857093811035,4.680356979370117,856713200,4.0444793701171875
2008-09-23,4.849999904632568,4.523571491241455,4.70892858505249,4.53000020980835,1280364400,3.91455078125
2008-09-24,4.676785945892334,4.469642639160156,4.5453572273254395,4.596785545349121,1047015200,3.972262382507324
2008-09-25,4.813928604125977,4.590000152587891,4.635714054107666,4.711785793304443,1006045600,4.071638584136963
2008-09-26,4.635714054107666,4.392857074737549,4.461071491241455,4.579999923706055,1126451200,3.9577574729919434
2008-09-29,4.274285793304443,3.5924999713897705,4.2721428871154785,3.7592856884002686,2622057200,3.248546600341797
2008-09-30,4.107142925262451,3.796428680419922,3.8660714626312256,4.059285640716553,1626682400,3.5077884197235107
2008-10-01,4.012856960296631,3.835357189178467,3.997142791748047,3.8971428871154785,1296484000,3.3676741123199463
2008-10-02,3.885357141494751,3.5714285373687744,3.8575000762939453,3.575000047683716,1609364400,3.0892980098724365
2008-10-03,3.8035714626312256,3.380357027053833,3.7142856121063232,3.4667856693267822,2294398400,2.9957849979400635
2008-10-06,3.5278570652008057,3.1264286041259766,3.2842857837677,3.505000114440918,2107417200,3.0288076400756836
2008-10-07,3.625,3.176785707473755,3.588571310043335,3.1842856407165527,1878772000,2.7516660690307617
2008-10-08,3.440357208251953,3.059999942779541,3.068214178085327,3.2067856788635254,2207741200,2.771108865737915
2008-10-09,3.421428680419922,3.0928571224212646,3.3339285850524902,3.169285774230957,1617383600,2.738703727722168
2008-10-10,3.5714285373687744,3.0357143878936768,3.0607142448425293,3.4571428298950195,2219299600,2.987452507019043
2008-10-13,3.947499990463257,3.6078572273254395,3.733928680419922,3.937857151031494,1539076000,3.40285587310791
2008-10-14,4.157142639160156,3.6835713386535645,4.1521430015563965,3.7171428203582764,1980994400,3.2121291160583496
2008-10-15,3.8214285373687744,3.4960713386535645,3.708571434020996,3.4982142448425293,1584175600,3.0229432582855225
2008-10-16,3.6939284801483154,3.276428461074829,3.5632143020629883,3.6389286518096924,1980521200,3.1445412635803223
2008-10-17,3.6442856788635254,3.067500114440918,3.557142972946167,3.4785714149475098,1762227600,3.005969524383545
2008-10-20,3.572499990463257,3.344285726547241,3.5635714530944824,3.515714168548584,1549170000,3.0380656719207764
2008-10-21,3.4964284896850586,3.255714178085327,3.4625000953674316,3.2674999237060547,2193660000,2.823575496673584
2008-10-22,3.6160714626312256,3.3189284801483154,3.4774999618530273,3.4596428871154785,2248808800,2.9896140098571777
2008-10-23,3.544642925262451,3.2821428775787354,3.4467856884002686,3.508214235305786,1675430400,3.031585693359375
2008-10-24,3.4964284896850586,3.218214273452759,3.226071357727051,3.442142963409424,1590058400,2.9744904041290283
2008-10-27,3.486785650253296,3.280714273452759,3.395357131958008,3.288928508758545,1208771200,2.842092275619507
2008-10-28,3.5892856121063232,3.2989284992218018,3.4082143306732178,3.568214178085327,1634133200,3.0834338665008545
2008-10-29,3.912142753601074,3.5692856311798096,3.602142810821533,3.733928680419922,1950978400,3.2266342639923096
2008-10-30,4.006785869598389,3.843214273452759,3.8653571605682373,3.9657142162323,1638089600,3.426928758621216
2008-10-31,3.9564285278320312,3.755000114440918,3.835714340209961,3.8424999713897705,1659756000,3.3204545974731445
2008-11-03,3.8964285850524902,3.744999885559082,3.7832143306732178,3.819999933242798,1057938000,3.301011562347412
2008-11-04,3.992500066757202,3.809642791748047,3.9282143115997314,3.963928461074829,1398681200,3.4253857135772705
2008-11-05,3.9185714721679688,3.6782143115997314,3.8896429538726807,3.6892857551574707,1256455200,3.1880571842193604
2008-11-06,3.6707143783569336,3.5,3.608928680419922,3.539285659790039,1319074400,3.0584349632263184
